,Dc_Dist,Psa,Dispatch_Date_Time,Dispatch_Date,Dispatch_Time,Hour,Dc_Key,Location_Block,UCR_General,Text_General_Code,Police_Districts,Month,Lon,Lat,Year_Nr,Month_Nr,Day_Nr,Close to Campus,Closest College
2109072,16,2,2016-04-08 21:47:00,2016-04-08,21:47:00,21,201616014727,N 42ND ST / LANCASTER AV,1500.0,Weapon Violations,12,2016-04,-75.207563,39.96639,2016,4,8,Yes,University of Pennsylvania
2109042,17,3,2016-04-08 22:41:00,2016-04-08,22:41:00,22,201617015631,2200 BLOCK TITAN ST,400.0,Aggravated Assault Firearm,13,2016-04,-75.180594,39.936178,2016,4,8,No,
2109416,35,3,2016-04-09 01:41:00,2016-04-09,01:41:00,1,201635028637,6400 BLOCK LIMEKILN PIKE,100.0,Homicide - Criminal,20,2016-04,-75.152953,40.05283,2016,4,9,No,
2109060,24,1,2016-04-09 02:51:00,2016-04-09,02:51:00,2,201624033452,1200 BLOCK E VENANGO ST,300.0,Robbery Firearm,17,2016-04,-75.106104,40.00174,2016,4,9,No,
2109199,39,2,2016-04-09 03:08:00,2016-04-09,03:08:00,3,201639028135,3200 BLOCK N BROAD ST,300.0,Robbery Firearm,21,2016-04,-75.152971,40.001657,2016,4,9,Yes,Temple University Medical
2108988,12,3,2016-04-09 03:31:00,2016-04-09,03:31:00,3,201612026003,2500 BLOCK S 61ST ST,1500.0,Weapon Violations,9,2016-04,-75.223754,39.925089,2016,4,9,No,
2109376,15,3,2016-04-09 03:46:00,2016-04-09,03:46:00,3,201615032612,7000 BLOCK WALKER ST,400.0,Aggravated Assault Firearm,11,2016-04,-75.043852,40.031607,2016,4,9,No,
2109458,24,2,2016-04-09 04:04:00,2016-04-09,04:04:00,4,201624033465,3000 BLOCK KENSINGTON AVE,300.0,Robbery Firearm,17,2016-04,-75.118129,39.99384,2016,4,9,No,
2109278,19,3,2016-04-09 05:00:00,2016-04-09,05:00:00,5,201619030812,5000 BLOCK CITY AVE,300.0,Robbery Firearm,15,2016-04,-75.22947,39.999764,2016,4,9,No,
2109518,9,2,2016-04-09 08:40:00,2016-04-09,08:40:00,8,201609013606,S 15TH ST / MARKET ST,1500.0,Weapon Violations,8,2016-04,-75.16523,39.952586,2016,4,9,Yes,Temple University
2109737,35,1,2016-04-09 15:58:00,2016-04-09,15:58:00,15,201635028744,5700 BLOCK N PARK AVE,300.0,Robbery Firearm,20,2016-04,-75.143442,40.039753,2016,4,9,No,
2109516,39,2,2016-04-09 19:25:00,2016-04-09,19:25:00,19,201639028289,3700 BLOCK N BROAD ST,1500.0,Weapon Violations,21,2016-04,-75.151298,40.009315,2016,4,9,Yes,Temple University
2109480,17,2,2016-04-09 19:38:00,2016-04-09,19:38:00,19,201617015807,S 25TH ST / OAKFORD ST,1500.0,Weapon Violations,13,2016-04,-75.185502,39.937606,2016,4,9,No,
2109742,39,3,2016-04-10 00:09:00,2016-04-10,00:09:00,0,201639028396,3100 BLOCK N 27TH ST,300.0,Robbery Firearm,21,2016-04,-75.174109,40.003287,2016,4,10,No,
2109510,25,1,2016-04-10 01:13:00,2016-04-10,01:13:00,1,201625028505,700 BLOCK W BRISTOL ST,1500.0,Weapon Violations,18,2016-04,-75.138498,40.017071,2016,4,10,No,
2109565,15,3,2016-04-10 01:25:00,2016-04-10,01:25:00,1,201615032901,7900 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,11,2016-04,-75.029907,40.040726,2016,4,10,No,
2109566,15,1,2016-04-10 01:50:00,2016-04-10,01:50:00,1,201615032902,BRIDGE ST / E THOMPSON ST,300.0,Robbery Firearm,11,2016-04,-75.067247,40.004302,2016,4,10,No,
2109870,39,3,2016-04-10 02:17:00,2016-04-10,02:17:00,2,201639028436,2700 BLOCK N 22ND ST,400.0,Aggravated Assault Firearm,21,2016-04,-75.167579,39.995838,2016,4,10,No,
2109821,24,2,2016-04-10 02:21:00,2016-04-10,02:21:00,2,201624033822,200 BLOCK E ALLEGHENY AVE,100.0,Homicide - Criminal,17,2016-04,-75.125414,39.998014,2016,4,10,No,
2109490,2,3,2016-04-10 03:19:00,2016-04-10,03:19:00,3,201602020757,7700 BLOCK FERNDALE ST,1500.0,Weapon Violations,2,2016-04,-75.081035,40.068039,2016,4,10,No,
2110588,18,1,2016-04-10 09:59:00,2016-04-10,09:59:00,10,201618024411,5700 BLOCK SPRUCE ST,400.0,Aggravated Assault Firearm,14,2016-04,-75.237857,39.956021,2016,4,10,No,
2110612,35,1,2016-04-10 15:14:00,2016-04-10,15:14:00,15,201635029043,6000 BLOCK N AMERICAN ST,100.0,Homicide - Criminal,20,2016-04,-75.125568,40.042437,2016,4,10,No,
2110274,22,1,2016-04-10 19:16:00,2016-04-10,19:16:00,19,201622029400,2000 BLOCK W GLENWOOD AVE,1500.0,Weapon Violations,16,2016-04,-75.166085,39.991809,2016,4,10,No,
2110079,6,1,2016-04-10 20:29:00,2016-04-10,20:29:00,20,201606014622,600 BLOCK N 12TH ST,400.0,Aggravated Assault Firearm,5,2016-04,-75.1571,39.964941,2016,4,10,No,
2110593,24,1,2016-04-10 20:57:00,2016-04-10,20:57:00,20,201624034093,2000 BLOCK CASTOR AVE,100.0,Homicide - Criminal,17,2016-04,-75.098957,39.999742,2016,4,10,No,
2110255,17,2,2016-04-10 21:06:00,2016-04-10,21:06:00,21,201617016049,DOVER & MORRIS ST,1500.0,Weapon Violations,13,2016-04,-75.192553,39.932331,2016,4,10,No,
2110311,22,1,2016-04-10 21:09:00,2016-04-10,21:09:00,21,201622029464,2100 BLOCK W SUSQUEHANNA AVE,300.0,Robbery Firearm,16,2016-04,-75.167669,39.987723,2016,4,10,No,
2110186,16,2,2016-04-10 21:54:00,2016-04-10,21:54:00,21,201616015079,4100 BLOCK CAMBRIDGE ST,400.0,Aggravated Assault Firearm,12,2016-04,-75.206355,39.973115,2016,4,10,No,
2109984,8,1,2016-04-10 22:44:00,2016-04-10,22:44:00,22,201608013872,8900 BLOCK REVERE ST,300.0,Robbery Firearm,7,2016-04,-75.034614,40.068607,2016,4,10,No,
2110261,35,2,2016-04-10 23:56:00,2016-04-10,23:56:00,23,201635029324,200 BLOCK W ALBANUS ST,400.0,Aggravated Assault Firearm,20,2016-04,-75.128965,40.026261,2016,4,10,No,
2110022,2,1,2016-04-11 00:20:00,2016-04-11,00:20:00,0,201602020954,2000 BLOCK MAGEE AVE,300.0,Robbery Firearm,2,2016-04,-75.068714,40.038457,2016,4,11,No,
2110023,2,3,2016-04-11 00:57:00,2016-04-11,00:57:00,0,201602020962,7200 BLOCK RISING SUN AVE,300.0,Robbery Firearm,2,2016-04,-75.085099,40.060316,2016,4,11,No,
2110266,19,2,2016-04-11 02:46:00,2016-04-11,02:46:00,2,201619031433,6000 BLOCK MARKET ST,400.0,Aggravated Assault Firearm,15,2016-04,-75.240775,39.962013,2016,4,11,No,
2110267,19,2,2016-04-11 08:05:00,2016-04-11,08:05:00,8,201619031452,1200 BLOCK N 52ND ST,300.0,Robbery Firearm,15,2016-04,-75.225966,39.972398,2016,4,11,No,
2110594,17,3,2016-04-11 08:11:00,2016-04-11,08:11:00,8,201617016102,2200 BLOCK GREENWICH ST,100.0,Homicide - Criminal,13,2016-04,-75.181637,39.93296,2016,4,11,No,
2110360,25,3,2016-04-11 08:31:00,2016-04-11,08:31:00,8,201625028830,2900 BLOCK N HOWARD ST,300.0,Robbery Firearm,18,2016-04,-75.131342,39.994144,2016,4,11,No,
2110262,35,2,2016-04-11 11:09:00,2016-04-11,11:09:00,11,201635029397,4800 BLOCK N BROAD ST,400.0,Aggravated Assault Firearm,20,2016-04,-75.147418,40.027022,2016,4,11,No,
2110379,35,1,2016-04-11 13:14:00,2016-04-11,13:14:00,13,201635029425,100 BLOCK WENTZ ST,1500.0,Weapon Violations,20,2016-04,-75.123276,40.03612,2016,4,11,No,
2110004,12,3,2016-04-11 15:39:00,2016-04-11,15:39:00,15,201612026520,1900 BLOCK S 56TH ST,300.0,Robbery Firearm,9,2016-04,-75.223011,39.935466,2016,4,11,No,
2110078,3,3,2016-04-11 19:17:00,2016-04-11,19:17:00,19,201603019656,2500 BLOCK S JUNIPER,400.0,Aggravated Assault Firearm,3,2016-04,-75.169935,39.917884,2016,4,11,No,
2110422,35,1,2016-04-11 19:35:00,2016-04-11,19:35:00,19,201635029518,6100 BLOCK N 05TH ST,300.0,Robbery Firearm,20,2016-04,-75.128615,40.045355,2016,4,11,No,
2110277,22,4,2016-04-11 20:03:00,2016-04-11,20:03:00,20,201622029744,2400 BLOCK W MONTGOMERY AV,400.0,Aggravated Assault Firearm,16,2016-04,-75.17378,39.982277,2016,4,11,No,
2110202,18,3,2016-04-11 21:22:00,2016-04-11,21:22:00,21,201618024835,200 BLOCK S MELVILLE ST,300.0,Robbery Firearm,14,2016-04,-75.213283,39.953227,2016,4,11,Yes,University of Pennsylvania
2110361,25,2,2016-04-11 21:40:00,2016-04-11,21:40:00,21,201625029073,600 BLOCK E COURTLAND ST,300.0,Robbery Firearm,18,2016-04,-75.112839,40.018429,2016,4,11,No,
2110005,12,2,2016-04-11 21:43:00,2016-04-11,21:43:00,21,201612026606,7000 BLOCK WOODLAND AVE,300.0,Robbery Firearm,9,2016-04,-75.241428,39.920525,2016,4,11,No,
2110460,39,3,2016-04-11 22:08:00,2016-04-11,22:08:00,22,201639028932,2400 BLOCK W CAMBRIA ST,300.0,Robbery Firearm,21,2016-04,-75.170091,39.999126,2016,4,11,No,
2110336,19,1,2016-04-12 00:30:00,2016-04-12,00:30:00,0,201619031734,5900 BLOCK LANSDOWNE AVE,300.0,Robbery Firearm,15,2016-04,-75.239317,39.976072,2016,4,12,No,
2110302,24,3,2016-04-12 01:20:00,2016-04-12,01:20:00,1,201624034490,3500 BLOCK BELGRADE ST,400.0,Aggravated Assault Firearm,17,2016-04,-75.096121,39.990643,2016,4,12,No,
2110260,22,4,2016-04-12 01:36:00,2016-04-12,01:36:00,1,201622029848,2400 BLOCK TURNER ST,1500.0,Weapon Violations,16,2016-04,-75.175126,39.979913,2016,4,12,No,
2110303,24,3,2016-04-12 02:05:00,2016-04-12,02:05:00,2,201624034491,3500 BLOCK BELGRADE ST,400.0,Aggravated Assault Firearm,17,2016-04,-75.096121,39.990643,2016,4,12,No,
2110636,19,1,2016-04-12 02:14:00,2016-04-12,02:14:00,2,201619031758,1600 BLOCK N REDFIELD ST,100.0,Homicide - Criminal,15,2016-04,-75.239466,39.97605,2016,4,12,No,
2110006,12,4,2016-04-12 02:34:00,2016-04-12,02:34:00,2,201612026646,5600 BLOCK PENTRIDGE ST IDGE ST,300.0,Robbery Firearm,9,2016-04,-75.230441,39.941718,2016,4,12,No,
2111037,39,3,2016-04-12 06:58:00,2016-04-12,06:58:00,6,201639029003,2800 BLOCK JUDSON ST,400.0,Aggravated Assault Firearm,21,2016-04,-75.169709,39.998022,2016,4,12,No,
2111043,12,4,2016-04-12 08:38:00,2016-04-12,08:38:00,8,201612026670,5700 BLOCK PENTRIDGE ST,300.0,Robbery Firearm,9,2016-04,-75.231732,39.940483,2016,4,12,No,
2110999,16,2,2016-04-12 09:36:00,2016-04-12,09:36:00,9,201616015257,4900 BLOCK WESTMINSTER AVE,1500.0,Weapon Violations,12,2016-04,-75.219332,39.9687,2016,4,12,No,
2110883,35,2,2016-04-12 10:20:00,2016-04-12,10:20:00,10,201635029735,5100 BLOCK N 06TH ST,1500.0,Weapon Violations,20,2016-04,-75.134112,40.029468,2016,4,12,No,
2111173,35,2,2016-04-12 10:44:00,2016-04-12,10:44:00,10,201635029747,100 BLOCK W DUNCANNON ST,1500.0,Weapon Violations,20,2016-04,-75.122759,40.029114,2016,4,12,No,
2111024,25,1,2016-04-12 12:16:00,2016-04-12,12:16:00,12,201625029167,4500 BLOCK N 07TH ST,1500.0,Weapon Violations,18,2016-04,-75.137551,40.020985,2016,4,12,No,
2111044,14,1,2016-04-12 13:26:00,2016-04-12,13:26:00,13,201614027872,2400 BLOCK 77TH AVE,300.0,Robbery Firearm,10,2016-04,-75.157486,40.070709,2016,4,12,No,
2111032,1,1,2016-04-12 13:39:00,2016-04-12,13:39:00,13,201601016092,2100 BLOCK MARSTON TER,1500.0,Weapon Violations,1,2016-04,-75.192133,39.926169,2016,4,12,No,
2111022,9,2,2016-04-12 13:40:00,2016-04-12,13:40:00,13,201609014028,1400 BLOCK JOHN F KENNEDY BLVD,300.0,Robbery Firearm,8,2016-04,-75.16393,39.953509,2016,4,12,No,
2111033,18,1,2016-04-12 16:20:00,2016-04-12,16:20:00,16,201618025021,200 BLOCK S 58TH ST,400.0,Aggravated Assault Firearm,14,2016-04,-75.237512,39.958415,2016,4,12,No,
2110872,26,1,2016-04-12 16:55:00,2016-04-12,16:55:00,16,201626018023,2000 BLOCK N BODINE ST,300.0,Robbery Firearm,19,2016-04,-75.13918,39.980959,2016,4,12,No,
2111218,19,2,2016-04-12 18:46:00,2016-04-12,18:46:00,18,201619031972,N 63RD ST / VINE ST,1500.0,Weapon Violations,15,2016-04,-75.245794,39.967327,2016,4,12,No,
2111034,25,1,2016-04-12 19:48:00,2016-04-12,19:48:00,19,201625029295,3800 BLOCK N 07TH ST,400.0,Aggravated Assault Firearm,18,2016-04,-75.140054,40.0101,2016,4,12,No,
2111000,17,3,2016-04-12 19:49:00,2016-04-12,19:49:00,19,201617016381,1800 BLOCK DICKINSON ST,1500.0,Weapon Violations,13,2016-04,-75.174522,39.932485,2016,4,12,No,
2110998,17,3,2016-04-12 19:57:00,2016-04-12,19:57:00,19,201617016384,1800 BLOCK DICKINSON ST,1500.0,Weapon Violations,13,2016-04,-75.174522,39.932485,2016,4,12,No,
2111240,39,3,2016-04-12 22:38:00,2016-04-12,22:38:00,22,201639029214,2900 BLOCK N BROAD ST,300.0,Robbery Firearm,21,2016-04,-75.15397,39.997108,2016,4,12,No,
2111047,19,1,2016-04-12 22:59:00,2016-04-12,22:59:00,22,201619032078,6000 BLOCK NASSAU RD,300.0,Robbery Firearm,15,2016-04,-75.240957,39.97953,2016,4,12,No,
2111057,26,3,2016-04-12 23:14:00,2016-04-12,23:14:00,23,201626018072,JASPER ST / E SERGEANT ST,300.0,Robbery Firearm,19,2016-04,-75.128522,39.98812,2016,4,12,Yes,Temple University Medical
2111053,25,3,2016-04-12 23:15:00,2016-04-12,23:15:00,23,201625029376,100 BLOCK E WILLARD ST,300.0,Robbery Firearm,18,2016-04,-75.128371,39.999481,2016,4,12,No,
2111038,39,3,2016-04-13 00:23:00,2016-04-13,00:23:00,0,201639029237,2900 BLOCK N BONSALL ST,400.0,Aggravated Assault Firearm,21,2016-04,-75.168865,40.000122,2016,4,13,No,
2111002,2,1,2016-04-13 01:20:00,2016-04-13,01:20:00,1,201602021408,1500 BLOCK MC KINLEY ST,300.0,Robbery Firearm,2,2016-04,-75.075305,40.035117,2016,4,13,No,
2111177,15,3,2016-04-13 02:52:00,2016-04-13,02:52:00,2,201615034038,6900 BLOCK TORRESDALE AVE,300.0,Robbery Firearm,11,2016-04,-75.042352,40.026351,2016,4,13,No,
2111155,19,2,2016-04-13 03:53:00,2016-04-13,03:53:00,3,201619032138,300 BLOCK N EDGEWOOD ST,100.0,Homicide - Criminal,15,2016-04,-75.240831,39.966755,2016,4,13,No,
2111800,3,1,2016-04-13 09:13:00,2016-04-13,09:13:00,9,201603020052,900 BLOCK S BROAD ST,1500.0,Weapon Violations,3,2016-04,-75.16618,39.940007,2016,4,13,No,
2111503,35,1,2016-04-13 10:18:00,2016-04-13,10:18:00,10,201635030086,1000 BLOCK W CHAMPLOST AVE,1500.0,Weapon Violations,20,2016-04,-75.136674,40.0435,2016,4,13,No,
2111413,25,3,2016-04-13 12:04:00,2016-04-13,12:04:00,12,201625029483,3200 BLOCK B ST,1500.0,Weapon Violations,18,2016-04,-75.125428,39.998107,2016,4,13,No,
2111358,6,3,2016-04-13 12:33:00,2016-04-13,12:33:00,12,201606014994,100 BLOCK S 07TH ST,1500.0,Weapon Violations,5,2016-04,-75.152429,39.948776,2016,4,13,No,
2111406,25,2,2016-04-13 13:25:00,2016-04-13,13:25:00,13,201625029496,200 BLOCK W ROOSEVELT BLVD,400.0,Aggravated Assault Firearm,18,2016-04,-75.129559,40.024287,2016,4,13,No,
2111366,19,3,2016-04-13 13:47:00,2016-04-13,13:47:00,13,201619032250,1500 BLOCK N 52ND ST,400.0,Aggravated Assault Firearm,15,2016-04,-75.225859,39.978568,2016,4,13,No,
2111712,24,1,2016-04-13 13:59:00,2016-04-13,13:59:00,13,201624035034,4000 BLOCK HOWLAND ST,100.0,Homicide - Criminal,17,2016-04,-75.103349,40.008464,2016,4,13,No,
2111347,7,3,2016-04-13 14:58:00,2016-04-13,14:58:00,14,201607010260,1800 BLOCK BYBERRY RD,400.0,Aggravated Assault Firearm,6,2016-04,-75.005864,40.115757,2016,4,13,No,
2111388,35,2,2016-04-13 19:12:00,2016-04-13,19:12:00,19,201635030221,1200 BLOCK W WINGOHOCKING ST,1500.0,Weapon Violations,20,2016-04,-75.145693,40.021168,2016,4,13,No,
2111405,25,3,2016-04-13 20:20:00,2016-04-13,20:20:00,20,201625029624,200 BLOCK E ONTARIO ST,1500.0,Weapon Violations,18,2016-04,-75.126672,40.001339,2016,4,13,No,
2111431,22,1,2016-04-13 20:52:00,2016-04-13,20:52:00,20,201622030352,2500 BLOCK N 19TH ST,1500.0,Weapon Violations,16,2016-04,-75.163233,39.991941,2016,4,13,No,
2111389,35,3,2016-04-13 21:20:00,2016-04-13,21:20:00,21,201635030269,6100 BLOCK N BEECHWOOD ST,1500.0,Weapon Violations,20,2016-04,-75.15731,40.047492,2016,4,13,No,
2111360,22,3,2016-04-13 21:22:00,2016-04-13,21:22:00,21,201622030368,N 18TH ST / W GIRARD AV,400.0,Aggravated Assault Firearm,16,2016-04,-75.165854,39.972303,2016,4,13,No,
2111394,3,2,2016-04-13 22:37:00,2016-04-13,22:37:00,22,201603020203,400 BLOCK FITZGERALD ST,1500.0,Weapon Violations,3,2016-04,-75.155599,39.919234,2016,4,13,No,
2111356,35,2,2016-04-13 23:06:00,2016-04-13,23:06:00,23,201635030325,OLD YORK RD / BLAVIS ST,300.0,Robbery Firearm,20,2016-04,-75.14712,40.020755,2016,4,13,No,
2111274,8,1,2016-04-13 23:48:00,2016-04-13,23:48:00,23,201608014295,2800 BLOCK HOLME AVE,300.0,Robbery Firearm,7,2016-04,-75.041191,40.057733,2016,4,13,No,
2111636,24,2,2016-04-13 23:58:00,2016-04-13,23:58:00,23,201624035314,3000 BLOCK D ST,300.0,Robbery Firearm,17,2016-04,-75.121596,39.995789,2016,4,13,No,
2111630,22,3,2016-04-14 02:22:00,2016-04-14,02:22:00,2,201622030451,1100 BLOCK CUSTIS PL,300.0,Robbery Firearm,16,2016-04,-75.154893,39.972297,2016,4,14,No,
2111707,35,2,2016-04-14 05:25:00,2016-04-14,05:25:00,5,201635030392,700 BLOCK W WELLENS ST,400.0,Aggravated Assault Firearm,20,2016-04,-75.135821,40.031739,2016,4,14,No,
2112011,26,1,2016-04-14 09:38:00,2016-04-14,09:38:00,9,201626018379,2000 BLOCK N 07TH ST,1500.0,Weapon Violations,19,2016-04,-75.146079,39.981858,2016,4,14,No,
2111856,2,1,2016-04-14 11:15:00,2016-04-14,11:15:00,11,201602021773,2100 BLOCK LONGSHORE AVE,400.0,Aggravated Assault Firearm,2,2016-04,-75.063332,40.041075,2016,4,14,No,
2111956,22,1,2016-04-14 17:32:00,2016-04-14,17:32:00,17,201622030599,2200 BLOCK N 16TH ST,400.0,Aggravated Assault Firearm,16,2016-04,-75.159517,39.986762,2016,4,14,No,
2112037,19,2,2016-04-14 19:07:00,2016-04-14,19:07:00,19,201619032751,5300 BLOCK RACE ST,1500.0,Weapon Violations,15,2016-04,-75.226235,39.9633,2016,4,14,No,
2111962,22,1,2016-04-14 19:50:00,2016-04-14,19:50:00,19,201622030625,1900 BLOCK W DAUPHIN ST,400.0,Aggravated Assault Firearm,16,2016-04,-75.163868,39.988868,2016,4,14,No,
2112029,25,4,2016-04-14 20:12:00,2016-04-14,20:12:00,20,201625030005,2700 BLOCK N BROAD ST,300.0,Robbery Firearm,18,2016-04,-75.154531,39.993969,2016,4,14,No,
2112035,16,1,2016-04-14 21:27:00,2016-04-14,21:27:00,21,201616015692,3800 BLOCK WYALUSING AVE,1500.0,Weapon Violations,12,2016-04,-75.200925,39.972476,2016,4,14,No,
2111885,3,3,2016-04-14 22:03:00,2016-04-14,22:03:00,22,201603020392,1400 BLOCK WASHINGTON AVE,300.0,Robbery Firearm,13,2016-04,-75.166819,39.937878,2016,4,14,No,
2111969,14,1,2016-04-14 22:31:00,2016-04-14,22:31:00,22,201614028708,1800 BLOCK E TULPEHOCKEN ST,300.0,Robbery Firearm,10,2016-04,-75.158171,40.063104,2016,4,14,No,
2112058,35,1,2016-04-14 22:55:00,2016-04-14,22:55:00,22,201635030624,6700 BLOCK N LAWRENCE ST,300.0,Robbery Firearm,20,2016-04,-75.125748,40.053339,2016,4,14,No,
2112239,18,1,2016-04-15 00:06:00,2016-04-15,00:06:00,0,201618025815,5700 BLOCK SPRUCE ST,400.0,Aggravated Assault Firearm,14,2016-04,-75.237857,39.956021,2016,4,15,No,
2112284,25,2,2016-04-15 07:12:00,2016-04-15,07:12:00,7,201625030117,3700 BLOCK N LAWRENCE ST,300.0,Robbery Firearm,18,2016-04,-75.135974,40.007301,2016,4,15,No,
2106193,18,2,2016-04-15 09:22:00,2016-04-15,09:22:00,9,201618025861,S 57TH ST / WALTON AV,1500.0,Weapon Violations,14,2016-04,-75.237062,39.95071,2016,4,15,No,
2112311,12,4,2016-04-15 10:38:00,2016-04-15,10:38:00,10,201612027477,5300 BLOCK CHESTER AVE,400.0,Aggravated Assault Firearm,9,2016-04,-75.222407,39.940114,2016,4,15,No,
2087197,25,4,2016-04-15 11:29:00,2016-04-15,11:29:00,11,201625030188,1200 BLOCK W RUSH ST,1500.0,Weapon Violations,18,2016-04,-75.15039,39.995626,2016,4,15,No,
2112303,35,3,2016-04-15 13:02:00,2016-04-15,13:02:00,13,201635030779,OGONTZ AV / W SPENCER AV,300.0,Robbery Firearm,20,2016-04,-75.151085,40.04713,2016,4,15,No,
2112274,15,1,2016-04-15 13:57:00,2016-04-15,13:57:00,13,201615034938,4700 BLOCK DUFFIELD ST,400.0,Aggravated Assault Firearm,11,2016-04,-75.080985,40.01536,2016,4,15,No,
2112340,18,2,2016-04-15 14:26:00,2016-04-15,14:26:00,14,201618025944,0 BLOCK S 54TH ST,400.0,Aggravated Assault Firearm,14,2016-04,-75.228798,39.959493,2016,4,15,No,
2112275,15,1,2016-04-15 18:58:00,2016-04-15,18:58:00,18,201615035120,4700 BLOCK GRISCOM ST,400.0,Aggravated Assault Firearm,11,2016-04,-75.083479,40.018336,2016,4,15,No,
2112459,19,2,2016-04-15 19:04:00,2016-04-15,19:04:00,19,201619033155,5300 BLOCK MARKET ST,1500.0,Weapon Violations,15,2016-04,-75.226862,39.960292,2016,4,15,No,
2112339,24,3,2016-04-15 19:50:00,2016-04-15,19:50:00,19,201624036107,2600 BLOCK E MADISON ST,400.0,Aggravated Assault Firearm,17,2016-04,-75.102244,39.985901,2016,4,15,No,
2112289,22,4,2016-04-15 20:18:00,2016-04-15,20:18:00,20,201622030946,N 27TH ST / W MONTGOMERY AVE,300.0,Robbery Firearm,16,2016-04,-75.173752,39.982316,2016,4,15,No,
2112310,8,2,2016-04-15 21:14:00,2016-04-15,21:14:00,21,201608014527,9300 BLOCK WISSINOMING ST,400.0,Aggravated Assault Firearm,7,2016-04,-74.990796,40.046416,2016,4,15,No,
2112316,25,1,2016-04-15 21:41:00,2016-04-15,21:41:00,21,201625030411,600 BLOCK W ROOSEVELT BLVD,400.0,Aggravated Assault Firearm,18,2016-04,-75.13663,40.022541,2016,4,15,No,
2112490,35,3,2016-04-15 22:11:00,2016-04-15,22:11:00,22,201635030962,6500 BLOCK OGONTZ AVE,1500.0,Weapon Violations,20,2016-04,-75.149803,40.054368,2016,4,15,No,
2112458,18,3,2016-04-15 22:36:00,2016-04-15,22:36:00,22,201618026114,3400 BLOCK SPRUCE ST,1500.0,Weapon Violations,14,2016-04,-75.193967,39.950587,2016,4,15,Yes,University of Pennsylvania
2112494,22,1,2016-04-15 22:55:00,2016-04-15,22:55:00,22,201622031031,1800 BLOCK W SUSQUEHANNA AVE,1500.0,Weapon Violations,16,2016-04,-75.16264,39.987082,2016,4,15,No,
2099824,24,2,2016-04-16 00:34:00,2016-04-16,00:34:00,0,201624036285,3000 BLOCK B ST,1500.0,Weapon Violations,17,2016-04,-75.125903,39.995992,2016,4,16,No,
2112464,22,4,2016-04-16 01:14:00,2016-04-16,01:14:00,1,201622031080,1500 BLOCK N 29TH ST,1500.0,Weapon Violations,16,2016-04,-75.182174,39.980334,2016,4,16,No,
2112325,26,1,2016-04-16 02:09:00,2016-04-16,02:09:00,2,201626018732,2400 BLOCK GERMANTOWN AVE,400.0,Aggravated Assault Firearm,19,2016-04,-75.147574,39.989827,2016,4,16,No,
2112330,22,2,2016-04-16 02:14:00,2016-04-16,02:14:00,2,201622031102,N 22ND ST / W SEDGLEY AV,400.0,Aggravated Assault Firearm,16,2016-04,-75.16825,39.992589,2016,4,16,No,
2112614,24,2,2016-04-16 13:33:00,2016-04-16,13:33:00,13,201624036446,1800 BLOCK E ALLEGHENY AVE,400.0,Aggravated Assault Firearm,17,2016-04,-75.112443,39.995365,2016,4,16,No,
2112774,24,2,2016-04-16 14:31:00,2016-04-16,14:31:00,14,201624036454,200 BLOCK E MAYFIELD ST,100.0,Homicide - Criminal,17,2016-04,-75.126428,39.995387,2016,4,16,No,
2112523,14,3,2016-04-16 18:05:00,2016-04-16,18:05:00,18,201614029232,0 BLOCK W POMONA ST,1500.0,Weapon Violations,10,2016-04,-75.18152,40.044144,2016,4,16,No,
2089968,3,2,2016-04-16 18:29:00,2016-04-16,18:29:00,18,201603020816,S 02ND ST / JACKSON ST,300.0,Robbery Firearm,3,2016-04,-75.150194,39.9206,2016,4,16,No,
2112524,14,2,2016-04-16 20:06:00,2016-04-16,20:06:00,20,201614029256,0 BLOCK E DUVAL ST,1500.0,Weapon Violations,10,2016-04,-75.181664,40.044959,2016,4,16,No,
2112577,25,4,2016-04-16 20:09:00,2016-04-16,20:09:00,20,201625030786,800 BLOCK W CLEARFIELD ST,1500.0,Weapon Violations,18,2016-04,-75.143811,39.998755,2016,4,16,No,
2112634,25,1,2016-04-16 20:14:00,2016-04-16,20:14:00,20,201625030799,4600 BLOCK N 05TH ST,300.0,Robbery Firearm,18,2016-04,-75.133752,40.021886,2016,4,16,No,
2112515,15,3,2016-04-16 20:59:00,2016-04-16,20:59:00,21,201615035589,4700 BLOCK HARTEL AVE,400.0,Aggravated Assault Firearm,11,2016-04,-75.026515,40.033038,2016,4,16,No,
2112558,22,1,2016-04-16 21:28:00,2016-04-16,21:28:00,21,201622031346,2500 BLOCK N BOUVIER ST,1500.0,Weapon Violations,16,2016-04,-75.161102,39.991672,2016,4,16,No,
2112516,15,3,2016-04-16 21:53:00,2016-04-16,21:53:00,21,201615035590,4700 BLOCK HARTEL AVE,400.0,Aggravated Assault Firearm,11,2016-04,-75.026515,40.033038,2016,4,16,No,
2112578,25,4,2016-04-16 21:59:00,2016-04-16,21:59:00,22,201625030836,700 BLOCK W VENANGO,1500.0,Weapon Violations,18,2016-04,-75.140881,40.006243,2016,4,16,No,
2112535,16,2,2016-04-16 22:48:00,2016-04-16,22:48:00,22,201616016051,N 49TH ST / OLIVE ST,1500.0,Weapon Violations,12,2016-04,-75.218296,39.964499,2016,4,16,No,
